warehouse_inventory_level,handling_equipment_availability,order_fulfillment_status,weather_condition_severity,shipping_costs,supplier_reliability_score,lead_time_days,historical_demand,cargo_condition_status,route_risk_level,customs_clearance_time,disruption_likelihood_score,delay_probability,risk_classification,delivery_time_deviation,supplier_country
0.001952388,0.000635558,0.581728006,0.883089862,866.1852352,0.93255805,1.176278342,4028.170997,0.044167722,9.983844087,4.569735908,0.980103391,0.896301922,0,-0.082133689,Serbia
0.001952388,0.000635558,0.581728006,0.883089862,866.1852352,0.93255805,1.176278342,4028.170997,0.044167722,9.983844087,4.569735908,0.980103391,0.896301922,0,-0.082133689,South Africa
106.050249,0.326757498,0.095044062,0.243408744,472.9250173,0.306211333,4.917021656,9710.929099,0.001189832,9.965586651,4.626683387,0.999984619,0.03159825,0,5.719716946,Philippines
106.050249,0.326757498,0.095044062,0.243408744,472.9250173,0.306211333,4.917021656,9710.929099,0.001189832,9.965586651,4.626683387,0.999984619,0.03159825,0,5.719716946,Turkey
106.050249,0.326757498,0.095044062,0.243408744,472.9250173,0.306211333,4.917021656,9710.929099,0.001189832,9.965586651,4.626683387,0.999984619,0.03159825,0,5.719716946,Nigeria
106.050249,0.326757498,0.095044062,0.243408744,472.9250173,0.306211333,4.917021656,9710.929099,0.001189832,9.965586651,4.626683387,0.999984619,0.03159825,0,5.719716946,Canada
73.66425195,0.946236125,0.958360107,0.345129799,325.9317481,0.994350113,1.532919655,937.4202631,0.007544242,8.352301127,1.080229573,0.126917721,0.960089904,1,8.089854345,Turkey
73.66425195,0.946236125,0.958360107,0.345129799,325.9317481,0.994350113,1.532919655,937.4202631,0.007544242,8.352301127,1.080229573,0.126917721,0.960089904,1,8.089854345,Vietnam
73.66425195,0.946236125,0.958360107,0.345129799,325.9317481,0.994350113,1.532919655,937.4202631,0.007544242,8.352301127,1.080229573,0.126917721,0.960089904,1,8.089854345,North Macedonia
0.000756222,0.198986728,0.717602022,0.000472837,464.8812277,0.809999549,1.887545187,2774.901739,0.614414327,9.85208945,1.798684297,0.99917949,0.99846677,0,7.541934952,Georgia
0.000756222,0.198986728,0.717602022,0.000472837,464.8812277,0.809999549,1.887545187,2774.901739,0.614414327,9.85208945,1.798684297,0.99917949,0.99846677,0,7.541934952,Senegal
0.000756222,0.198986728,0.717602022,0.000472837,464.8812277,0.809999549,1.887545187,2774.901739,0.614414327,9.85208945,1.798684297,0.99917949,0.99846677,0,7.541934952,Kenya
440.1897403,0.858475784,0.951811262,0.972420094,146.8656577,0.618444752,4.287431394,9913.537614,0.121035837,5.55543983,1.209804113,0.998015499,0.001199812,0,6.648203281,New Zealand
440.1897403,0.858475784,0.951811262,0.972420094,146.8656577,0.618444752,4.287431394,9913.537614,0.121035837,5.55543983,1.209804113,0.998015499,0.001199812,0,6.648203281,Philippines
440.1897403,0.858475784,0.951811262,0.972420094,146.8656577,0.618444752,4.287431394,9913.537614,0.121035837,5.55543983,1.209804113,0.998015499,0.001199812,0,6.648203281,Spain
440.1897403,0.858475784,0.951811262,0.972420094,146.8656577,0.618444752,4.287431394,9913.537614,0.121035837,5.55543983,1.209804113,0.998015499,0.001199812,0,6.648203281,Paraguay
86.22813895,0.318237122,0.266597823,0.999664157,437.7500352,0.262591698,12.47884212,9971.949805,0.428715979,9.999626728,0.70336079,0.978069055,0.991488294,0,4.714856247,Bangladesh
86.22813895,0.318237122,0.266597823,0.999664157,437.7500352,0.262591698,12.47884212,9971.949805,0.428715979,9.999626728,0.70336079,0.978069055,0.991488294,0,4.714856247,Kenya
86.22813895,0.318237122,0.266597823,0.999664157,437.7500352,0.262591698,12.47884212,9971.949805,0.428715979,9.999626728,0.70336079,0.978069055,0.991488294,0,4.714856247,Singapore
997.5805552,0.054264393,0.381108346,0.834274108,793.3330495,0.101867068,7.013907304,6042.314229,0.041347597,9.348254242,4.904494938,0.962156164,0.235952353,0,3.635465263,Australia
997.5805552,0.054264393,0.381108346,0.834274108,793.3330495,0.101867068,7.013907304,6042.314229,0.041347597,9.348254242,4.904494938,0.962156164,0.235952353,0,3.635465263,Sweden
982.1067814,4.77e-06,0.46895512,0.242016704,847.3874945,0.343245697,2.685704907,8693.764962,0.131604636,9.797573999,1.708677749,0.997701628,0.999991148,0,-1.997465024,South Korea
982.1067814,4.77e-06,0.46895512,0.242016704,847.3874945,0.343245697,2.685704907,8693.764962,0.131604636,9.797573999,1.708677749,0.997701628,0.999991148,0,-1.997465024,Russia
982.1067814,4.77e-06,0.46895512,0.242016704,847.3874945,0.343245697,2.685704907,8693.764962,0.131604636,9.797573999,1.708677749,0.997701628,0.999991148,0,-1.997465024,Chile
982.1067814,4.77e-06,0.46895512,0.242016704,847.3874945,0.343245697,2.685704907,8693.764962,0.131604636,9.797573999,1.708677749,0.997701628,0.999991148,0,-1.997465024,Thailand
93.68367111,0.572210501,0.97622767,0.00513811,137.1478893,0.996072757,3.620147291,1030.374115,0.022099646,9.612275293,4.812566156,0.966130059,0.997776146,0,-0.626628073,Norway
93.68367111,0.572210501,0.97622767,0.00513811,137.1478893,0.996072757,3.620147291,1030.374115,0.022099646,9.612275293,4.812566156,0.966130059,0.997776146,0,-0.626628073,Cuba
356.528481,0.183592886,0.999872679,0.351897044,707.6494553,0.898756232,1.701708072,2364.526862,0.000471958,8.959420729,4.942983721,0.931267452,0.774140954,0,9.993991158,Bolivia
356.528481,0.183592886,0.999872679,0.351897044,707.6494553,0.898756232,1.701708072,2364.526862,0.000471958,8.959420729,4.942983721,0.931267452,0.774140954,0,9.993991158,Jamaica
356.528481,0.183592886,0.999872679,0.351897044,707.6494553,0.898756232,1.701708072,2364.526862,0.000471958,8.959420729,4.942983721,0.931267452,0.774140954,0,9.993991158,Egypt
356.528481,0.183592886,0.999872679,0.351897044,707.6494553,0.898756232,1.701708072,2364.526862,0.000471958,8.959420729,4.942983721,0.931267452,0.774140954,0,9.993991158,Dominican Republic
757.3691431,0.003285174,0.93957644,0.668182002,234.8102875,0.572353682,11.89533202,9999.92085,0.632340753,0.640805925,0.655566561,0.999820339,0.148214321,0,6.395225088,Cambodia
757.3691431,0.003285174,0.93957644,0.668182002,234.8102875,0.572353682,11.89533202,9999.92085,0.632340753,0.640805925,0.655566561,0.999820339,0.148214321,0,6.395225088,Uzbekistan
757.3691431,0.003285174,0.93957644,0.668182002,234.8102875,0.572353682,11.89533202,9999.92085,0.632340753,0.640805925,0.655566561,0.999820339,0.148214321,0,6.395225088,Trinidad and Tobago
921.0402173,0.004301969,0.9747803,0.789539656,100.0631387,0.99973549,1.288335373,8380.145686,0.196151819,9.817962794,0.608342778,0.661434621,0.981968514,2,6.429970563,Belgium
921.0402173,0.004301969,0.9747803,0.789539656,100.0631387,0.99973549,1.288335373,8380.145686,0.196151819,9.817962794,0.608342778,0.661434621,0.981968514,2,6.429970563,Panama
921.0402173,0.004301969,0.9747803,0.789539656,100.0631387,0.99973549,1.288335373,8380.145686,0.196151819,9.817962794,0.608342778,0.661434621,0.981968514,2,6.429970563,Denmark
101.167129,0.904266127,0.517940175,0.352417088,793.832747,0.008943984,1.515175011,9907.007461,0.004893865,3.715562892,0.502562207,0.999661163,0.376197718,0,-1.573156407,Senegal
101.167129,0.904266127,0.517940175,0.352417088,793.832747,0.008943984,1.515175011,9907.007461,0.004893865,3.715562892,0.502562207,0.999661163,0.376197718,0,-1.573156407,Iran
101.167129,0.904266127,0.517940175,0.352417088,793.832747,0.008943984,1.515175011,9907.007461,0.004893865,3.715562892,0.502562207,0.999661163,0.376197718,0,-1.573156407,Malaysia
13.40465086,0.448386486,0.046388855,0.179265151,512.048583,0.010017845,1.000924995,9171.290079,0.833489795,8.331874218,2.908782188,0.998342815,0.010386825,0,-1.915590107,USA
13.40465086,0.448386486,0.046388855,0.179265151,512.048583,0.010017845,1.000924995,9171.290079,0.833489795,8.331874218,2.908782188,0.998342815,0.010386825,0,-1.915590107,Ecuador
211.5203252,0.86589629,0.930109267,0.90264159,101.3407956,0.120030067,2.733953636,9886.784726,0.227964844,6.322719904,3.922518679,0.353769265,0.860306032,2,8.772886418,India
211.5203252,0.86589629,0.930109267,0.90264159,101.3407956,0.120030067,2.733953636,9886.784726,0.227964844,6.322719904,3.922518679,0.353769265,0.860306032,2,8.772886418,Laos
94.67462486,0.271023764,0.716603885,0.197482701,100.7721604,0.793872127,1.812349792,9510.869488,0.09369809,4.631678153,1.737902521,0.89925522,0.295189766,0,4.543828324,Egypt
94.67462486,0.271023764,0.716603885,0.197482701,100.7721604,0.793872127,1.812349792,9510.869488,0.09369809,4.631678153,1.737902521,0.89925522,0.295189766,0,4.543828324,Switzerland
94.67462486,0.271023764,0.716603885,0.197482701,100.7721604,0.793872127,1.812349792,9510.869488,0.09369809,4.631678153,1.737902521,0.89925522,0.295189766,0,4.543828324,Bulgaria
637.6581341,0.038184336,0.982773528,0.02668579,504.8473305,0.035016423,3.883232678,9240.269965,0.978344367,6.085310125,4.833297331,0.999694284,0.945698191,0,6.67753229,Italy
637.6581341,0.038184336,0.982773528,0.02668579,504.8473305,0.035016423,3.883232678,9240.269965,0.978344367,6.085310125,4.833297331,0.999694284,0.945698191,0,6.67753229,Philippines
362.351729,0.004433108,0.998148961,0.240456251,646.4883443,0.033392335,1.226294758,9999.967076,0.296973773,9.944604947,1.096278993,0.999993741,0.612247528,0,9.905280705,Singapore
362.351729,0.004433108,0.998148961,0.240456251,646.4883443,0.033392335,1.226294758,9999.967076,0.296973773,9.944604947,1.096278993,0.999993741,0.612247528,0,9.905280705,Georgia
362.351729,0.004433108,0.998148961,0.240456251,646.4883443,0.033392335,1.226294758,9999.967076,0.296973773,9.944604947,1.096278993,0.999993741,0.612247528,0,9.905280705,Czech Republic
362.351729,0.004433108,0.998148961,0.240456251,646.4883443,0.033392335,1.226294758,9999.967076,0.296973773,9.944604947,1.096278993,0.999993741,0.612247528,0,9.905280705,Trinidad and Tobago
362.351729,0.004433108,0.998148961,0.240456251,646.4883443,0.033392335,1.226294758,9999.967076,0.296973773,9.944604947,1.096278993,0.999993741,0.612247528,0,9.905280705,Papua New Guinea
12.20909389,0.523471589,0.908521096,0.412114417,479.9424552,0.913265247,1.171500314,9958.73773,0.014817406,9.999809949,1.279514648,0.352681047,0.590427069,2,4.433307812,Bosnia and Herzegovina
12.20909389,0.523471589,0.908521096,0.412114417,479.9424552,0.913265247,1.171500314,9958.73773,0.014817406,9.999809949,1.279514648,0.352681047,0.590427069,2,4.433307812,Iraq
12.20909389,0.523471589,0.908521096,0.412114417,479.9424552,0.913265247,1.171500314,9958.73773,0.014817406,9.999809949,1.279514648,0.352681047,0.590427069,2,4.433307812,Spain
562.4054282,0.533756949,0.677717237,0.40506242,898.8616793,0.78604914,6.125477152,246.4107671,0.56994996,9.984329414,0.639059161,0.902938166,0.732071656,0,9.850854789,Laos
562.4054282,0.533756949,0.677717237,0.40506242,898.8616793,0.78604914,6.125477152,246.4107671,0.56994996,9.984329414,0.639059161,0.902938166,0.732071656,0,9.850854789,Canada
562.4054282,0.533756949,0.677717237,0.40506242,898.8616793,0.78604914,6.125477152,246.4107671,0.56994996,9.984329414,0.639059161,0.902938166,0.732071656,0,9.850854789,Senegal
562.4054282,0.533756949,0.677717237,0.40506242,898.8616793,0.78604914,6.125477152,246.4107671,0.56994996,9.984329414,0.639059161,0.902938166,0.732071656,0,9.850854789,Kyrgyzstan
6.61e-05,0.900305711,0.386695216,0.019907959,385.304553,0.918265027,13.68210612,9880.899507,0.391363071,7.675475225,3.822627029,0.989319277,0.701607125,0,8.391898646,Laos
6.61e-05,0.900305711,0.386695216,0.019907959,385.304553,0.918265027,13.68210612,9880.899507,0.391363071,7.675475225,3.822627029,0.989319277,0.701607125,0,8.391898646,Cambodia
6.61e-05,0.900305711,0.386695216,0.019907959,385.304553,0.918265027,13.68210612,9880.899507,0.391363071,7.675475225,3.822627029,0.989319277,0.701607125,0,8.391898646,Kyrgyzstan
6.61e-05,0.900305711,0.386695216,0.019907959,385.304553,0.918265027,13.68210612,9880.899507,0.391363071,7.675475225,3.822627029,0.989319277,0.701607125,0,8.391898646,Austria
0.835720353,0.31055189,0.727732017,0.115555083,164.7975346,1.6e-05,3.444595537,8891.461501,0.700949529,5.018778099,3.757471632,0.991237679,0.94472894,0,3.145153033,Panama
0.835720353,0.31055189,0.727732017,0.115555083,164.7975346,1.6e-05,3.444595537,8891.461501,0.700949529,5.018778099,3.757471632,0.991237679,0.94472894,0,3.145153033,Philippines
374.25237,0.032931707,0.993922314,0.86895176,115.9515055,0.86724405,1.068745149,9162.669801,0.02950792,9.49068183,0.703603577,0.999998448,0.998995945,0,-1.858977311,Egypt
374.25237,0.032931707,0.993922314,0.86895176,115.9515055,0.86724405,1.068745149,9162.669801,0.02950792,9.49068183,0.703603577,0.999998448,0.998995945,0,-1.858977311,Italy
887.1485138,0.000244477,0.442222746,0.009980059,895.5332739,0.020621317,7.227944989,9999.816619,1.04e-06,9.932916774,1.580529216,0.999907967,0.935137695,0,9.862456029,Egypt
887.1485138,0.000244477,0.442222746,0.009980059,895.5332739,0.020621317,7.227944989,9999.816619,1.04e-06,9.932916774,1.580529216,0.999907967,0.935137695,0,9.862456029,Guatemala
887.1485138,0.000244477,0.442222746,0.009980059,895.5332739,0.020621317,7.227944989,9999.816619,1.04e-06,9.932916774,1.580529216,0.999907967,0.935137695,0,9.862456029,Sri Lanka
887.1485138,0.000244477,0.442222746,0.009980059,895.5332739,0.020621317,7.227944989,9999.816619,1.04e-06,9.932916774,1.580529216,0.999907967,0.935137695,0,9.862456029,Argentina
887.1485138,0.000244477,0.442222746,0.009980059,895.5332739,0.020621317,7.227944989,9999.816619,1.04e-06,9.932916774,1.580529216,0.999907967,0.935137695,0,9.862456029,Ghana
669.5118547,3.13e-06,0.996217416,0.186723038,952.4054817,0.75072464,4.460786637,209.2092833,0.179875345,3.373278535,0.536621492,0.820609354,0.999999999,0,9.75405445,Georgia
669.5118547,3.13e-06,0.996217416,0.186723038,952.4054817,0.75072464,4.460786637,209.2092833,0.179875345,3.373278535,0.536621492,0.820609354,0.999999999,0,9.75405445,Armenia
669.5118547,3.13e-06,0.996217416,0.186723038,952.4054817,0.75072464,4.460786637,209.2092833,0.179875345,3.373278535,0.536621492,0.820609354,0.999999999,0,9.75405445,Kenya
669.5118547,3.13e-06,0.996217416,0.186723038,952.4054817,0.75072464,4.460786637,209.2092833,0.179875345,3.373278535,0.536621492,0.820609354,0.999999999,0,9.75405445,Laos
669.5118547,3.13e-06,0.996217416,0.186723038,952.4054817,0.75072464,4.460786637,209.2092833,0.179875345,3.373278535,0.536621492,0.820609354,0.999999999,0,9.75405445,UK
22.06165467,0.650376851,0.985674114,0.765131187,358.4223191,0.98740189,1.000019847,3326.986413,0.117862465,1.01020074,0.500042313,0.67234475,0.697340106,2,6.164029266,New Zealand
22.06165467,0.650376851,0.985674114,0.765131187,358.4223191,0.98740189,1.000019847,3326.986413,0.117862465,1.01020074,0.500042313,0.67234475,0.697340106,2,6.164029266,Cuba
14.80662186,0.233020493,0.499230559,0.72746308,607.4709263,0.631214662,1.544808385,9681.33278,0.445733139,7.02368322,0.514945649,0.9834993,0.983110406,0,9.350147526,Slovakia
14.80662186,0.233020493,0.499230559,0.72746308,607.4709263,0.631214662,1.544808385,9681.33278,0.445733139,7.02368322,0.514945649,0.9834993,0.983110406,0,9.350147526,Ghana
152.771839,0.020090125,0.963469377,0.848159197,175.0599997,0.950481221,14.19346941,7445.111439,0.441902712,8.507046908,0.538601102,0.555643413,0.779401883,2,1.41244435,Israel
152.771839,0.020090125,0.963469377,0.848159197,175.0599997,0.950481221,14.19346941,7445.111439,0.441902712,8.507046908,0.538601102,0.555643413,0.779401883,2,1.41244435,Egypt
152.771839,0.020090125,0.963469377,0.848159197,175.0599997,0.950481221,14.19346941,7445.111439,0.441902712,8.507046908,0.538601102,0.555643413,0.779401883,2,1.41244435,Ukraine
152.771839,0.020090125,0.963469377,0.848159197,175.0599997,0.950481221,14.19346941,7445.111439,0.441902712,8.507046908,0.538601102,0.555643413,0.779401883,2,1.41244435,Pakistan
152.771839,0.020090125,0.963469377,0.848159197,175.0599997,0.950481221,14.19346941,7445.111439,0.441902712,8.507046908,0.538601102,0.555643413,0.779401883,2,1.41244435,Turkmenistan
313.4039543,0.710873289,0.891180266,0.088093024,873.6717551,0.529543173,2.107956178,6848.206398,0.344587051,9.21936209,0.835298772,0.880763619,0.000292252,0,4.342070093,Colombia
313.4039543,0.710873289,0.891180266,0.088093024,873.6717551,0.529543173,2.107956178,6848.206398,0.344587051,9.21936209,0.835298772,0.880763619,0.000292252,0,4.342070093,India
313.4039543,0.710873289,0.891180266,0.088093024,873.6717551,0.529543173,2.107956178,6848.206398,0.344587051,9.21936209,0.835298772,0.880763619,0.000292252,0,4.342070093,Sri Lanka
99.3820073,0.761267641,0.456801822,0.648327538,422.0028229,0.881784781,1.071904585,9135.54655,0.000339148,9.967959616,4.998599351,0.996774825,0.507518031,0,0.147261548,Dominican Republic
99.3820073,0.761267641,0.456801822,0.648327538,422.0028229,0.881784781,1.071904585,9135.54655,0.000339148,9.967959616,4.998599351,0.996774825,0.507518031,0,0.147261548,Thailand
99.3820073,0.761267641,0.456801822,0.648327538,422.0028229,0.881784781,1.071904585,9135.54655,0.000339148,9.967959616,4.998599351,0.996774825,0.507518031,0,0.147261548,Canada
99.3820073,0.761267641,0.456801822,0.648327538,422.0028229,0.881784781,1.071904585,9135.54655,0.000339148,9.967959616,4.998599351,0.996774825,0.507518031,0,0.147261548,Argentina
987.1784565,0.004831482,0.9888024,0.973922466,558.9605405,0.078772741,1.418516651,6595.513688,0.941932327,4.868196075,0.504419683,0.996145875,0.957454561,0,-1.188335489,Armenia
987.1784565,0.004831482,0.9888024,0.973922466,558.9605405,0.078772741,1.418516651,6595.513688,0.941932327,4.868196075,0.504419683,0.996145875,0.957454561,0,-1.188335489,Australia
987.1784565,0.004831482,0.9888024,0.973922466,558.9605405,0.078772741,1.418516651,6595.513688,0.941932327,4.868196075,0.504419683,0.996145875,0.957454561,0,-1.188335489,Bolivia
385.2202467,2.27e-05,0.615976428,0.284471082,645.1938339,0.790336016,4.712487377,2988.084757,0.411031138,9.533153211,2.758031388,0.068127247,0.752972239,1,9.998272734,Nigeria
385.2202467,2.27e-05,0.615976428,0.284471082,645.1938339,0.790336016,4.712487377,2988.084757,0.411031138,9.533153211,2.758031388,0.068127247,0.752972239,1,9.998272734,Norway
385.2202467,2.27e-05,0.615976428,0.284471082,645.1938339,0.790336016,4.712487377,2988.084757,0.411031138,9.533153211,2.758031388,0.068127247,0.752972239,1,9.998272734,Greece
385.2202467,2.27e-05,0.615976428,0.284471082,645.1938339,0.790336016,4.712487377,2988.084757,0.411031138,9.533153211,2.758031388,0.068127247,0.752972239,1,9.998272734,Iran
385.2202467,2.27e-05,0.615976428,0.284471082,645.1938339,0.790336016,4.712487377,2988.084757,0.411031138,9.533153211,2.758031388,0.068127247,0.752972239,1,9.998272734,Kazakhstan
916.3120695,0.345854825,0.969799038,0.796934196,220.7563915,0.512401769,1.774436882,9998.524339,0.053894328,7.870535703,2.969572509,0.99999998,0.912365545,0,6.833701104,South Korea
916.3120695,0.345854825,0.969799038,0.796934196,220.7563915,0.512401769,1.774436882,9998.524339,0.053894328,7.870535703,2.969572509,0.99999998,0.912365545,0,6.833701104,South Africa
916.3120695,0.345854825,0.969799038,0.796934196,220.7563915,0.512401769,1.774436882,9998.524339,0.053894328,7.870535703,2.969572509,0.99999998,0.912365545,0,6.833701104,Senegal
916.3120695,0.345854825,0.969799038,0.796934196,220.7563915,0.512401769,1.774436882,9998.524339,0.053894328,7.870535703,2.969572509,0.99999998,0.912365545,0,6.833701104,Dominican Republic
916.3120695,0.345854825,0.969799038,0.796934196,220.7563915,0.512401769,1.774436882,9998.524339,0.053894328,7.870535703,2.969572509,0.99999998,0.912365545,0,6.833701104,Argentina
787.3287441,0.774260012,0.682417994,0.152576872,736.856743,0.323657478,12.3353225,8913.768648,0.000523555,9.727414294,0.516904076,0.827564342,0.884696876,0,7.588470996,Hungary
787.3287441,0.774260012,0.682417994,0.152576872,736.856743,0.323657478,12.3353225,8913.768648,0.000523555,9.727414294,0.516904076,0.827564342,0.884696876,0,7.588470996,Ukraine
3.147002598,0.00073376,0.324107727,0.254378578,698.0588823,0.346890116,5.715796845,9996.238764,0.12191823,6.928838082,1.658382452,0.372895093,0.697718177,2,9.906465971,Spain
3.147002598,0.00073376,0.324107727,0.254378578,698.0588823,0.346890116,5.715796845,9996.238764,0.12191823,6.928838082,1.658382452,0.372895093,0.697718177,2,9.906465971,Slovakia
3.147002598,0.00073376,0.324107727,0.254378578,698.0588823,0.346890116,5.715796845,9996.238764,0.12191823,6.928838082,1.658382452,0.372895093,0.697718177,2,9.906465971,Vietnam
3.147002598,0.00073376,0.324107727,0.254378578,698.0588823,0.346890116,5.715796845,9996.238764,0.12191823,6.928838082,1.658382452,0.372895093,0.697718177,2,9.906465971,Australia
57.94725941,0.51499512,0.056136496,0.996941962,922.4272114,0.003812234,14.1127651,7822.904277,0.228885577,6.259222389,1.954904106,0.997399053,0.474415655,0,8.348540544,Nigeria
57.94725941,0.51499512,0.056136496,0.996941962,922.4272114,0.003812234,14.1127651,7822.904277,0.228885577,6.259222389,1.954904106,0.997399053,0.474415655,0,8.348540544,Greece
862.3965222,0.03688966,0.014781458,2.57e-05,422.3109376,0.501531605,10.80576299,3531.718651,0.00963775,6.15526731,4.862676086,0.766970146,0.776402117,0,-1.410240833,Trinidad and Tobago
862.3965222,0.03688966,0.014781458,2.57e-05,422.3109376,0.501531605,10.80576299,3531.718651,0.00963775,6.15526731,4.862676086,0.766970146,0.776402117,0,-1.410240833,Poland
739.6921187,0.765820747,0.000713883,0.57127829,573.4569675,0.746885767,12.42915777,8342.050512,0.421650889,9.285689468,2.497952052,0.889888757,0.999997221,0,-1.414988645,Jordan
739.6921187,0.765820747,0.000713883,0.57127829,573.4569675,0.746885767,12.42915777,8342.050512,0.421650889,9.285689468,2.497952052,0.889888757,0.999997221,0,-1.414988645,Thailand
739.6921187,0.765820747,0.000713883,0.57127829,573.4569675,0.746885767,12.42915777,8342.050512,0.421650889,9.285689468,2.497952052,0.889888757,0.999997221,0,-1.414988645,Uruguay
51.24330776,0.028003243,0.815335251,0.20622593,318.47951,0.224087399,1.095193117,8112.585925,0.01539416,9.915233734,0.517251602,0.997959567,0.352982677,0,8.917096622,Brazil
51.24330776,0.028003243,0.815335251,0.20622593,318.47951,0.224087399,1.095193117,8112.585925,0.01539416,9.915233734,0.517251602,0.997959567,0.352982677,0,8.917096622,Australia
144.0146329,0.128781498,0.974588284,0.000251706,993.108179,0.855836533,4.862269389,9936.317677,0.123629287,9.093797919,3.617814042,0.99586354,0.460481416,0,9.863215363,Morocco
144.0146329,0.128781498,0.974588284,0.000251706,993.108179,0.855836533,4.862269389,9936.317677,0.123629287,9.093797919,3.617814042,0.99586354,0.460481416,0,9.863215363,Pakistan
913.750943,0.001815902,0.039459346,0.441708385,559.1770424,0.291951704,2.108427058,9276.393587,0.001289989,4.632986186,4.761754439,0.247489105,0.963097933,1,9.982021159,North Macedonia
913.750943,0.001815902,0.039459346,0.441708385,559.1770424,0.291951704,2.108427058,9276.393587,0.001289989,4.632986186,4.761754439,0.247489105,0.963097933,1,9.982021159,Nigeria
365.2929435,0.000287116,0.901505669,0.875998414,358.1502805,0.98684788,7.268310955,9934.089031,0.714697277,1.941537737,0.703645106,0.99999871,0.995612757,0,7.178559373,Guatemala
365.2929435,0.000287116,0.901505669,0.875998414,358.1502805,0.98684788,7.268310955,9934.089031,0.714697277,1.941537737,0.703645106,0.99999871,0.995612757,0,7.178559373,Jamaica
365.2929435,0.000287116,0.901505669,0.875998414,358.1502805,0.98684788,7.268310955,9934.089031,0.714697277,1.941537737,0.703645106,0.99999871,0.995612757,0,7.178559373,New Zealand
365.2929435,0.000287116,0.901505669,0.875998414,358.1502805,0.98684788,7.268310955,9934.089031,0.714697277,1.941537737,0.703645106,0.99999871,0.995612757,0,7.178559373,Kyrgyzstan
365.2929435,0.000287116,0.901505669,0.875998414,358.1502805,0.98684788,7.268310955,9934.089031,0.714697277,1.941537737,0.703645106,0.99999871,0.995612757,0,7.178559373,Dominican Republic
442.5418209,0.939104946,0.244765609,0.038188711,151.2148841,0.003078042,9.007189265,975.1137752,0.223838212,3.081326925,1.293466128,0.195852657,0.963046506,1,4.276954589,Fiji
442.5418209,0.939104946,0.244765609,0.038188711,151.2148841,0.003078042,9.007189265,975.1137752,0.223838212,3.081326925,1.293466128,0.195852657,0.963046506,1,4.276954589,Uzbekistan
442.5418209,0.939104946,0.244765609,0.038188711,151.2148841,0.003078042,9.007189265,975.1137752,0.223838212,3.081326925,1.293466128,0.195852657,0.963046506,1,4.276954589,Chile
442.5418209,0.939104946,0.244765609,0.038188711,151.2148841,0.003078042,9.007189265,975.1137752,0.223838212,3.081326925,1.293466128,0.195852657,0.963046506,1,4.276954589,Nigeria
294.7996346,0.052842325,0.878613586,0.328339839,146.5562581,0.085649946,4.795303446,6525.393896,0.095851074,0.648245083,1.532329107,0.377129921,0.88987124,2,9.999672962,Qatar
294.7996346,0.052842325,0.878613586,0.328339839,146.5562581,0.085649946,4.795303446,6525.393896,0.095851074,0.648245083,1.532329107,0.377129921,0.88987124,2,9.999672962,Laos
294.7996346,0.052842325,0.878613586,0.328339839,146.5562581,0.085649946,4.795303446,6525.393896,0.095851074,0.648245083,1.532329107,0.377129921,0.88987124,2,9.999672962,Oman
288.3905875,0.046433383,0.957177277,0.536793127,100.0183335,0.30464592,1.958552054,9271.897918,0.058985756,7.143956799,1.201080427,0.562122069,0.999788831,2,9.869263927,Nepal
288.3905875,0.046433383,0.957177277,0.536793127,100.0183335,0.30464592,1.958552054,9271.897918,0.058985756,7.143956799,1.201080427,0.562122069,0.999788831,2,9.869263927,Germany
288.3905875,0.046433383,0.957177277,0.536793127,100.0183335,0.30464592,1.958552054,9271.897918,0.058985756,7.143956799,1.201080427,0.562122069,0.999788831,2,9.869263927,Qatar
288.3905875,0.046433383,0.957177277,0.536793127,100.0183335,0.30464592,1.958552054,9271.897918,0.058985756,7.143956799,1.201080427,0.562122069,0.999788831,2,9.869263927,Austria
288.3905875,0.046433383,0.957177277,0.536793127,100.0183335,0.30464592,1.958552054,9271.897918,0.058985756,7.143956799,1.201080427,0.562122069,0.999788831,2,9.869263927,Costa Rica
163.7500414,0.374414529,0.156562817,0.636112025,358.6341644,0.034519355,1.021053176,7654.533034,0.879905303,8.541142047,2.28061037,0.999999934,0.910786997,0,-0.495450384,Romania
163.7500414,0.374414529,0.156562817,0.636112025,358.6341644,0.034519355,1.021053176,7654.533034,0.879905303,8.541142047,2.28061037,0.999999934,0.910786997,0,-0.495450384,China
77.4644711,0.002004073,0.334855367,0.569551805,329.7210668,0.295635607,2.018191032,5047.482707,0.128630309,7.582868443,4.376927498,0.964375268,0.921818739,0,4.78564949,Serbia
77.4644711,0.002004073,0.334855367,0.569551805,329.7210668,0.295635607,2.018191032,5047.482707,0.128630309,7.582868443,4.376927498,0.964375268,0.921818739,0,4.78564949,Tunisia
77.4644711,0.002004073,0.334855367,0.569551805,329.7210668,0.295635607,2.018191032,5047.482707,0.128630309,7.582868443,4.376927498,0.964375268,0.921818739,0,4.78564949,Russia
77.4644711,0.002004073,0.334855367,0.569551805,329.7210668,0.295635607,2.018191032,5047.482707,0.128630309,7.582868443,4.376927498,0.964375268,0.921818739,0,4.78564949,Saudi Arabia
521.3136446,0.008923469,0.115702423,0.906835416,807.1667298,0.01779047,1.203739357,8183.862094,6.32e-05,4.250782661,3.553833445,0.114871888,0.006225456,1,2.255830078,Kenya
