warehouse_inventory_level,handling_equipment_availability,order_fulfillment_status,weather_condition_severity,shipping_costs,supplier_reliability_score,lead_time_days,historical_demand,cargo_condition_status,route_risk_level,customs_clearance_time,disruption_likelihood_score,delay_probability,risk_classification,delivery_time_deviation,supplier_country
130.4355793,0.193084631,0.509610209,0.088489223,410.9013782,0.949212461,1.737435251,3700.771139,0.054475719,8.098942895,0.981537173,0.556180519,0.592338412,2,-1.963521572,84
130.4355793,0.193084631,0.509610209,0.088489223,410.9013782,0.949212461,1.737435251,3700.771139,0.054475719,8.098942895,0.981537173,0.556180519,0.592338412,2,-1.963521572,5
130.4355793,0.193084631,0.509610209,0.088489223,410.9013782,0.949212461,1.737435251,3700.771139,0.054475719,8.098942895,0.981537173,0.556180519,0.592338412,2,-1.963521572,17
130.4355793,0.193084631,0.509610209,0.088489223,410.9013782,0.949212461,1.737435251,3700.771139,0.054475719,8.098942895,0.981537173,0.556180519,0.592338412,2,-1.963521572,75
10.01978508,0.004818174,0.402532961,0.007185949,214.3979369,0.299118253,1.020135229,7518.540467,0.51961619,9.999385109,2.249966006,0.989777597,0.879604556,0,7.971896232,33
10.01978508,0.004818174,0.402532961,0.007185949,214.3979369,0.299118253,1.020135229,7518.540467,0.51961619,9.999385109,2.249966006,0.989777597,0.879604556,0,7.971896232,71
10.01978508,0.004818174,0.402532961,0.007185949,214.3979369,0.299118253,1.020135229,7518.540467,0.51961619,9.999385109,2.249966006,0.989777597,0.879604556,0,7.971896232,18
94.5757143,0.019178082,0.999997352,0.538657383,105.5128424,0.067676926,8.618114036,2474.474766,0.001759478,8.922979009,4.066318472,0.981318859,0.232887667,0,2.993507604,19
94.5757143,0.019178082,0.999997352,0.538657383,105.5128424,0.067676926,8.618114036,2474.474766,0.001759478,8.922979009,4.066318472,0.981318859,0.232887667,0,2.993507604,86
94.5757143,0.019178082,0.999997352,0.538657383,105.5128424,0.067676926,8.618114036,2474.474766,0.001759478,8.922979009,4.066318472,0.981318859,0.232887667,0,2.993507604,44
2.96e-05,0.001214844,0.129268972,0.029916131,357.1062108,0.142131,1.843566723,6105.783019,0.000123544,0.337053781,4.938170773,0.999999993,0.498212994,0,-0.498844183,79
2.96e-05,0.001214844,0.129268972,0.029916131,357.1062108,0.142131,1.843566723,6105.783019,0.000123544,0.337053781,4.938170773,0.999999993,0.498212994,0,-0.498844183,29
2.96e-05,0.001214844,0.129268972,0.029916131,357.1062108,0.142131,1.843566723,6105.783019,0.000123544,0.337053781,4.938170773,0.999999993,0.498212994,0,-0.498844183,80
140.2715176,0.003612827,0.000175422,0.674360248,455.6300731,0.03303589,13.81999892,4249.132474,0.003700039,9.993856987,0.636459277,0.990437098,0.99820518,0,-1.794583567,9
140.2715176,0.003612827,0.000175422,0.674360248,455.6300731,0.03303589,13.81999892,4249.132474,0.003700039,9.993856987,0.636459277,0.990437098,0.99820518,0,-1.794583567,38
140.2715176,0.003612827,0.000175422,0.674360248,455.6300731,0.03303589,13.81999892,4249.132474,0.003700039,9.993856987,0.636459277,0.990437098,0.99820518,0,-1.794583567,78
216.6038574,0.298102031,0.314900499,0.696470291,104.3849678,0.216416067,3.989765981,333.0627745,0.002397976,9.463727781,0.550964615,0.968269833,0.907135322,0,6.159944725,63
216.6038574,0.298102031,0.314900499,0.696470291,104.3849678,0.216416067,3.989765981,333.0627745,0.002397976,9.463727781,0.550964615,0.968269833,0.907135322,0,6.159944725,32
216.6038574,0.298102031,0.314900499,0.696470291,104.3849678,0.216416067,3.989765981,333.0627745,0.002397976,9.463727781,0.550964615,0.968269833,0.907135322,0,6.159944725,15
731.0227316,0.005575437,0.619823537,0.002469758,100.8002197,0.042249857,2.244328514,9294.594719,0.169038214,9.999634321,1.669306127,0.777133448,0.294642361,0,1.929144204,45
731.0227316,0.005575437,0.619823537,0.002469758,100.8002197,0.042249857,2.244328514,9294.594719,0.169038214,9.999634321,1.669306127,0.777133448,0.294642361,0,1.929144204,7
731.0227316,0.005575437,0.619823537,0.002469758,100.8002197,0.042249857,2.244328514,9294.594719,0.169038214,9.999634321,1.669306127,0.777133448,0.294642361,0,1.929144204,15
771.3185811,4.15e-05,0.493427651,0.000245873,159.6292729,0.868228353,2.203032808,8472.100184,0.029811891,9.988682815,0.68144368,0.753243583,0.999852918,0,8.581448427,21
771.3185811,4.15e-05,0.493427651,0.000245873,159.6292729,0.868228353,2.203032808,8472.100184,0.029811891,9.988682815,0.68144368,0.753243583,0.999852918,0,8.581448427,77
771.3185811,4.15e-05,0.493427651,0.000245873,159.6292729,0.868228353,2.203032808,8472.100184,0.029811891,9.988682815,0.68144368,0.753243583,0.999852918,0,8.581448427,24
771.3185811,4.15e-05,0.493427651,0.000245873,159.6292729,0.868228353,2.203032808,8472.100184,0.029811891,9.988682815,0.68144368,0.753243583,0.999852918,0,8.581448427,25
1.735925501,0.622996396,0.924066656,0.948556719,816.5045017,0.016156559,1.000047789,9612.237865,0.20106172,9.99141181,0.510375096,0.921039574,0.999982424,0,-0.856979665,88
1.735925501,0.622996396,0.924066656,0.948556719,816.5045017,0.016156559,1.000047789,9612.237865,0.20106172,9.99141181,0.510375096,0.921039574,0.999982424,0,-0.856979665,18
1.735925501,0.622996396,0.924066656,0.948556719,816.5045017,0.016156559,1.000047789,9612.237865,0.20106172,9.99141181,0.510375096,0.921039574,0.999982424,0,-0.856979665,28
1.735925501,0.622996396,0.924066656,0.948556719,816.5045017,0.016156559,1.000047789,9612.237865,0.20106172,9.99141181,0.510375096,0.921039574,0.999982424,0,-0.856979665,17
1.735925501,0.622996396,0.924066656,0.948556719,816.5045017,0.016156559,1.000047789,9612.237865,0.20106172,9.99141181,0.510375096,0.921039574,0.999982424,0,-0.856979665,71
0.182142385,1.18e-06,0.365338406,0.869395833,282.4985447,0.614473465,7.859125846,9004.200807,0.40268069,6.807924373,4.15264634,1.0,0.223973064,0,8.95228232,76
0.182142385,1.18e-06,0.365338406,0.869395833,282.4985447,0.614473465,7.859125846,9004.200807,0.40268069,6.807924373,4.15264634,1.0,0.223973064,0,8.95228232,72
0.182142385,1.18e-06,0.365338406,0.869395833,282.4985447,0.614473465,7.859125846,9004.200807,0.40268069,6.807924373,4.15264634,1.0,0.223973064,0,8.95228232,56
0.182142385,1.18e-06,0.365338406,0.869395833,282.4985447,0.614473465,7.859125846,9004.200807,0.40268069,6.807924373,4.15264634,1.0,0.223973064,0,8.95228232,0
509.0843417,0.010793005,0.797537822,0.29999286,395.9570063,0.004161225,3.56320139,5461.255668,0.62522519,0.037368454,3.396910783,0.635195874,0.094849299,2,9.199123988,58
509.0843417,0.010793005,0.797537822,0.29999286,395.9570063,0.004161225,3.56320139,5461.255668,0.62522519,0.037368454,3.396910783,0.635195874,0.094849299,2,9.199123988,69
509.0843417,0.010793005,0.797537822,0.29999286,395.9570063,0.004161225,3.56320139,5461.255668,0.62522519,0.037368454,3.396910783,0.635195874,0.094849299,2,9.199123988,20
509.0843417,0.010793005,0.797537822,0.29999286,395.9570063,0.004161225,3.56320139,5461.255668,0.62522519,0.037368454,3.396910783,0.635195874,0.094849299,2,9.199123988,3
295.3869515,0.003375608,0.999901993,0.720727002,100.0080527,0.462144371,12.32536433,537.7763723,2.22e-05,9.820309387,1.758305004,0.998957677,0.862828788,0,5.989901848,17
295.3869515,0.003375608,0.999901993,0.720727002,100.0080527,0.462144371,12.32536433,537.7763723,2.22e-05,9.820309387,1.758305004,0.998957677,0.862828788,0,5.989901848,61
295.3869515,0.003375608,0.999901993,0.720727002,100.0080527,0.462144371,12.32536433,537.7763723,2.22e-05,9.820309387,1.758305004,0.998957677,0.862828788,0,5.989901848,75
297.9204795,0.284414575,0.997042208,0.769604992,200.5597394,0.751452948,1.176770641,5399.468861,0.086215442,0.997950726,2.896323846,0.512547865,0.963649111,2,9.36338185,41
297.9204795,0.284414575,0.997042208,0.769604992,200.5597394,0.751452948,1.176770641,5399.468861,0.086215442,0.997950726,2.896323846,0.512547865,0.963649111,2,9.36338185,5
297.9204795,0.284414575,0.997042208,0.769604992,200.5597394,0.751452948,1.176770641,5399.468861,0.086215442,0.997950726,2.896323846,0.512547865,0.963649111,2,9.36338185,46
199.364515,0.343927401,0.098271042,0.66552333,318.3526909,0.421768182,1.677887398,8314.638913,0.004149433,7.408339581,0.906120567,0.897092453,0.372122106,0,8.460287698,67
199.364515,0.343927401,0.098271042,0.66552333,318.3526909,0.421768182,1.677887398,8314.638913,0.004149433,7.408339581,0.906120567,0.897092453,0.372122106,0,8.460287698,16
884.1549552,0.1337618,0.126531825,0.789223728,443.7177724,2.79e-06,1.000440976,2349.238355,0.390375444,7.175370648,0.633228847,0.529973483,0.977135298,2,9.488733375,43
884.1549552,0.1337618,0.126531825,0.789223728,443.7177724,2.79e-06,1.000440976,2349.238355,0.390375444,7.175370648,0.633228847,0.529973483,0.977135298,2,9.488733375,50
884.1549552,0.1337618,0.126531825,0.789223728,443.7177724,2.79e-06,1.000440976,2349.238355,0.390375444,7.175370648,0.633228847,0.529973483,0.977135298,2,9.488733375,91
884.1549552,0.1337618,0.126531825,0.789223728,443.7177724,2.79e-06,1.000440976,2349.238355,0.390375444,7.175370648,0.633228847,0.529973483,0.977135298,2,9.488733375,4
884.1549552,0.1337618,0.126531825,0.789223728,443.7177724,2.79e-06,1.000440976,2349.238355,0.390375444,7.175370648,0.633228847,0.529973483,0.977135298,2,9.488733375,31
205.6239215,0.003219476,0.999025348,0.249686963,725.5918949,0.228852974,1.072676821,7901.686508,0.711364011,9.569065108,0.615299751,0.532683473,0.998845448,2,8.631521531,73
205.6239215,0.003219476,0.999025348,0.249686963,725.5918949,0.228852974,1.072676821,7901.686508,0.711364011,9.569065108,0.615299751,0.532683473,0.998845448,2,8.631521531,3
205.6239215,0.003219476,0.999025348,0.249686963,725.5918949,0.228852974,1.072676821,7901.686508,0.711364011,9.569065108,0.615299751,0.532683473,0.998845448,2,8.631521531,93
205.6239215,0.003219476,0.999025348,0.249686963,725.5918949,0.228852974,1.072676821,7901.686508,0.711364011,9.569065108,0.615299751,0.532683473,0.998845448,2,8.631521531,34
585.442582,0.681432363,0.683129899,0.886725174,179.4623759,0.204968418,14.61415269,5151.078797,0.215485814,9.970248455,3.672858137,0.998064729,0.984434906,0,-0.456819317,51
585.442582,0.681432363,0.683129899,0.886725174,179.4623759,0.204968418,14.61415269,5151.078797,0.215485814,9.970248455,3.672858137,0.998064729,0.984434906,0,-0.456819317,66
866.9093096,0.130413491,0.003240988,0.055803714,100.7824143,0.547894343,1.300265584,9781.721117,0.896750289,3.662229276,1.571419566,0.999966713,0.775276328,0,5.248955209,15
866.9093096,0.130413491,0.003240988,0.055803714,100.7824143,0.547894343,1.300265584,9781.721117,0.896750289,3.662229276,1.571419566,0.999966713,0.775276328,0,5.248955209,19
866.9093096,0.130413491,0.003240988,0.055803714,100.7824143,0.547894343,1.300265584,9781.721117,0.896750289,3.662229276,1.571419566,0.999966713,0.775276328,0,5.248955209,93
18.59781283,0.753802934,0.99380279,0.025355386,844.6072315,0.425198702,9.538893554,6010.724394,0.601319602,9.053225868,1.408122451,0.931419238,0.941661282,0,-1.433671478,93
18.59781283,0.753802934,0.99380279,0.025355386,844.6072315,0.425198702,9.538893554,6010.724394,0.601319602,9.053225868,1.408122451,0.931419238,0.941661282,0,-1.433671478,52
18.59781283,0.753802934,0.99380279,0.025355386,844.6072315,0.425198702,9.538893554,6010.724394,0.601319602,9.053225868,1.408122451,0.931419238,0.941661282,0,-1.433671478,19
661.7661818,0.005436572,0.293007244,0.529361827,485.2075754,0.019955595,1.649976008,4759.076442,0.037042517,0.123882883,0.51194667,0.1005269,0.532656445,1,3.578300176,58
661.7661818,0.005436572,0.293007244,0.529361827,485.2075754,0.019955595,1.649976008,4759.076442,0.037042517,0.123882883,0.51194667,0.1005269,0.532656445,1,3.578300176,51
661.7661818,0.005436572,0.293007244,0.529361827,485.2075754,0.019955595,1.649976008,4759.076442,0.037042517,0.123882883,0.51194667,0.1005269,0.532656445,1,3.578300176,52
661.7661818,0.005436572,0.293007244,0.529361827,485.2075754,0.019955595,1.649976008,4759.076442,0.037042517,0.123882883,0.51194667,0.1005269,0.532656445,1,3.578300176,83
661.7661818,0.005436572,0.293007244,0.529361827,485.2075754,0.019955595,1.649976008,4759.076442,0.037042517,0.123882883,0.51194667,0.1005269,0.532656445,1,3.578300176,88
1.208554204,0.838939135,0.893781354,0.741019616,100.0419623,0.167548064,8.309785101,9999.806007,0.570740148,7.819649638,1.501809096,0.957089951,0.786598003,0,8.408270898,32
1.208554204,0.838939135,0.893781354,0.741019616,100.0419623,0.167548064,8.309785101,9999.806007,0.570740148,7.819649638,1.501809096,0.957089951,0.786598003,0,8.408270898,90
1.208554204,0.838939135,0.893781354,0.741019616,100.0419623,0.167548064,8.309785101,9999.806007,0.570740148,7.819649638,1.501809096,0.957089951,0.786598003,0,8.408270898,20
0.009056204,0.560954364,0.600082955,0.977527636,284.8962849,0.801851726,1.040527605,852.8229265,0.001045565,9.647270992,4.970228954,0.999999996,0.242165533,0,7.950767893,42
0.009056204,0.560954364,0.600082955,0.977527636,284.8962849,0.801851726,1.040527605,852.8229265,0.001045565,9.647270992,4.970228954,0.999999996,0.242165533,0,7.950767893,93
0.009056204,0.560954364,0.600082955,0.977527636,284.8962849,0.801851726,1.040527605,852.8229265,0.001045565,9.647270992,4.970228954,0.999999996,0.242165533,0,7.950767893,17
12.38900381,0.8384369,0.97112282,0.975733551,437.9963327,0.993418822,1.064520514,141.6683729,0.634041395,0.23602799,4.826719941,0.944891036,0.99208455,0,7.697007076,79
12.38900381,0.8384369,0.97112282,0.975733551,437.9963327,0.993418822,1.064520514,141.6683729,0.634041395,0.23602799,4.826719941,0.944891036,0.99208455,0,7.697007076,46
933.1931688,0.19842133,0.597500391,0.060376989,897.4536849,0.044115122,6.950772739,5756.554396,0.276213758,1.724262208,0.571138325,0.998032341,0.001359456,0,9.753713326,15
933.1931688,0.19842133,0.597500391,0.060376989,897.4536849,0.044115122,6.950772739,5756.554396,0.276213758,1.724262208,0.571138325,0.998032341,0.001359456,0,9.753713326,45
933.1931688,0.19842133,0.597500391,0.060376989,897.4536849,0.044115122,6.950772739,5756.554396,0.276213758,1.724262208,0.571138325,0.998032341,0.001359456,0,9.753713326,89
933.1931688,0.19842133,0.597500391,0.060376989,897.4536849,0.044115122,6.950772739,5756.554396,0.276213758,1.724262208,0.571138325,0.998032341,0.001359456,0,9.753713326,6
933.1931688,0.19842133,0.597500391,0.060376989,897.4536849,0.044115122,6.950772739,5756.554396,0.276213758,1.724262208,0.571138325,0.998032341,0.001359456,0,9.753713326,29
895.461085,0.064094439,0.999692807,0.558931453,140.6101695,0.882703236,2.456367436,9876.721252,0.053883802,9.996711773,4.350651898,0.857447891,0.531024074,0,9.392559218,26
895.461085,0.064094439,0.999692807,0.558931453,140.6101695,0.882703236,2.456367436,9876.721252,0.053883802,9.996711773,4.350651898,0.857447891,0.531024074,0,9.392559218,67
2.993556277,3.71e-09,0.655885382,0.946130596,123.4909565,0.310887882,1.451531299,2178.359727,0.004358137,0.38694887,2.931739949,1.0,0.893760945,0,4.75800459,88
2.993556277,3.71e-09,0.655885382,0.946130596,123.4909565,0.310887882,1.451531299,2178.359727,0.004358137,0.38694887,2.931739949,1.0,0.893760945,0,4.75800459,16
2.993556277,3.71e-09,0.655885382,0.946130596,123.4909565,0.310887882,1.451531299,2178.359727,0.004358137,0.38694887,2.931739949,1.0,0.893760945,0,4.75800459,24
752.2434312,0.474070235,0.695831363,3.1e-05,205.3760253,0.660691239,2.181075408,8409.978517,0.802199551,2.509515202,1.075725602,0.898477346,0.028357266,0,1.347669001,68
752.2434312,0.474070235,0.695831363,3.1e-05,205.3760253,0.660691239,2.181075408,8409.978517,0.802199551,2.509515202,1.075725602,0.898477346,0.028357266,0,1.347669001,13
752.2434312,0.474070235,0.695831363,3.1e-05,205.3760253,0.660691239,2.181075408,8409.978517,0.802199551,2.509515202,1.075725602,0.898477346,0.028357266,0,1.347669001,29
752.2434312,0.474070235,0.695831363,3.1e-05,205.3760253,0.660691239,2.181075408,8409.978517,0.802199551,2.509515202,1.075725602,0.898477346,0.028357266,0,1.347669001,66
752.2434312,0.474070235,0.695831363,3.1e-05,205.3760253,0.660691239,2.181075408,8409.978517,0.802199551,2.509515202,1.075725602,0.898477346,0.028357266,0,1.347669001,2
834.0117882,0.790967523,0.350820433,0.260550266,970.1053906,0.824409735,9.747043514,9912.204381,2.13e-06,9.557245954,4.595513897,0.162044881,0.729284776,1,2.248420221,70
834.0117882,0.790967523,0.350820433,0.260550266,970.1053906,0.824409735,9.747043514,9912.204381,2.13e-06,9.557245954,4.595513897,0.162044881,0.729284776,1,2.248420221,41
834.0117882,0.790967523,0.350820433,0.260550266,970.1053906,0.824409735,9.747043514,9912.204381,2.13e-06,9.557245954,4.595513897,0.162044881,0.729284776,1,2.248420221,5
834.0117882,0.790967523,0.350820433,0.260550266,970.1053906,0.824409735,9.747043514,9912.204381,2.13e-06,9.557245954,4.595513897,0.162044881,0.729284776,1,2.248420221,47
834.0117882,0.790967523,0.350820433,0.260550266,970.1053906,0.824409735,9.747043514,9912.204381,2.13e-06,9.557245954,4.595513897,0.162044881,0.729284776,1,2.248420221,53
3.945136192,0.000249874,0.091678605,0.340080494,499.2512634,0.262144286,4.547953624,2936.253185,0.65711508,8.114707251,2.909536185,0.914759829,0.605149491,0,1.096406909,75
3.945136192,0.000249874,0.091678605,0.340080494,499.2512634,0.262144286,4.547953624,2936.253185,0.65711508,8.114707251,2.909536185,0.914759829,0.605149491,0,1.096406909,38
3.945136192,0.000249874,0.091678605,0.340080494,499.2512634,0.262144286,4.547953624,2936.253185,0.65711508,8.114707251,2.909536185,0.914759829,0.605149491,0,1.096406909,64
3.945136192,0.000249874,0.091678605,0.340080494,499.2512634,0.262144286,4.547953624,2936.253185,0.65711508,8.114707251,2.909536185,0.914759829,0.605149491,0,1.096406909,1
3.945136192,0.000249874,0.091678605,0.340080494,499.2512634,0.262144286,4.547953624,2936.253185,0.65711508,8.114707251,2.909536185,0.914759829,0.605149491,0,1.096406909,51
0.278763095,0.756325116,0.033188865,0.044315911,697.0428749,0.354774435,1.023926063,936.5814397,1.44e-05,7.309002997,0.509137108,0.986006561,0.116301701,0,8.467271168,32
0.278763095,0.756325116,0.033188865,0.044315911,697.0428749,0.354774435,1.023926063,936.5814397,1.44e-05,7.309002997,0.509137108,0.986006561,0.116301701,0,8.467271168,55
0.278763095,0.756325116,0.033188865,0.044315911,697.0428749,0.354774435,1.023926063,936.5814397,1.44e-05,7.309002997,0.509137108,0.986006561,0.116301701,0,8.467271168,21
0.278763095,0.756325116,0.033188865,0.044315911,697.0428749,0.354774435,1.023926063,936.5814397,1.44e-05,7.309002997,0.509137108,0.986006561,0.116301701,0,8.467271168,36
200.3055248,0.351672441,0.220865308,0.162100692,104.2569392,0.464556086,1.494156063,9894.378752,0.001223486,8.972901473,4.91317772,0.5048285,0.991173427,2,0.181918278,70
200.3055248,0.351672441,0.220865308,0.162100692,104.2569392,0.464556086,1.494156063,9894.378752,0.001223486,8.972901473,4.91317772,0.5048285,0.991173427,2,0.181918278,10
200.3055248,0.351672441,0.220865308,0.162100692,104.2569392,0.464556086,1.494156063,9894.378752,0.001223486,8.972901473,4.91317772,0.5048285,0.991173427,2,0.181918278,80
200.3055248,0.351672441,0.220865308,0.162100692,104.2569392,0.464556086,1.494156063,9894.378752,0.001223486,8.972901473,4.91317772,0.5048285,0.991173427,2,0.181918278,15
200.3055248,0.351672441,0.220865308,0.162100692,104.2569392,0.464556086,1.494156063,9894.378752,0.001223486,8.972901473,4.91317772,0.5048285,0.991173427,2,0.181918278,50
12.37706154,0.056999062,0.999990403,0.126294778,128.7920823,0.907566315,2.550326011,9106.148183,0.01227446,6.225737862,1.34138057,0.767693803,0.679096015,0,9.989117964,9
12.37706154,0.056999062,0.999990403,0.126294778,128.7920823,0.907566315,2.550326011,9106.148183,0.01227446,6.225737862,1.34138057,0.767693803,0.679096015,0,9.989117964,38
12.37706154,0.056999062,0.999990403,0.126294778,128.7920823,0.907566315,2.550326011,9106.148183,0.01227446,6.225737862,1.34138057,0.767693803,0.679096015,0,9.989117964,78
253.2746214,0.00031511,0.628317531,0.715282279,100.1889751,0.245870047,4.786244697,1847.689346,0.059449369,7.064827189,2.200110643,0.993804519,0.922423245,0,3.584571172,63
253.2746214,0.00031511,0.628317531,0.715282279,100.1889751,0.245870047,4.786244697,1847.689346,0.059449369,7.064827189,2.200110643,0.993804519,0.922423245,0,3.584571172,62
253.2746214,0.00031511,0.628317531,0.715282279,100.1889751,0.245870047,4.786244697,1847.689346,0.059449369,7.064827189,2.200110643,0.993804519,0.922423245,0,3.584571172,90
253.2746214,0.00031511,0.628317531,0.715282279,100.1889751,0.245870047,4.786244697,1847.689346,0.059449369,7.064827189,2.200110643,0.993804519,0.922423245,0,3.584571172,21
253.2746214,0.00031511,0.628317531,0.715282279,100.1889751,0.245870047,4.786244697,1847.689346,0.059449369,7.064827189,2.200110643,0.993804519,0.922423245,0,3.584571172,28
246.5972599,0.001887405,0.565270376,0.165502462,128.1982565,0.442259235,1.004659882,5826.598652,0.032529891,9.998389896,0.568685681,0.306826577,0.338092839,2,9.360313144,27
246.5972599,0.001887405,0.565270376,0.165502462,128.1982565,0.442259235,1.004659882,5826.598652,0.032529891,9.998389896,0.568685681,0.306826577,0.338092839,2,9.360313144,60
246.5972599,0.001887405,0.565270376,0.165502462,128.1982565,0.442259235,1.004659882,5826.598652,0.032529891,9.998389896,0.568685681,0.306826577,0.338092839,2,9.360313144,79
406.4717871,0.81690128,0.999721084,0.201159556,110.9672252,0.979557156,13.00904503,9926.392378,0.104121402,9.932815431,4.525629068,0.617015263,0.290859097,2,4.769070552,6
406.4717871,0.81690128,0.999721084,0.201159556,110.9672252,0.979557156,13.00904503,9926.392378,0.104121402,9.932815431,4.525629068,0.617015263,0.290859097,2,4.769070552,20
406.4717871,0.81690128,0.999721084,0.201159556,110.9672252,0.979557156,13.00904503,9926.392378,0.104121402,9.932815431,4.525629068,0.617015263,0.290859097,2,4.769070552,80
406.4717871,0.81690128,0.999721084,0.201159556,110.9672252,0.979557156,13.00904503,9926.392378,0.104121402,9.932815431,4.525629068,0.617015263,0.290859097,2,4.769070552,90
406.4717871,0.81690128,0.999721084,0.201159556,110.9672252,0.979557156,13.00904503,9926.392378,0.104121402,9.932815431,4.525629068,0.617015263,0.290859097,2,4.769070552,50
360.0810445,0.067430116,0.877827877,0.029667021,972.7369552,0.045979749,5.911607657,7975.595378,0.121774602,6.273633665,0.840030857,0.992559993,0.255653549,0,7.411078824,82
360.0810445,0.067430116,0.877827877,0.029667021,972.7369552,0.045979749,5.911607657,7975.595378,0.121774602,6.273633665,0.840030857,0.992559993,0.255653549,0,7.411078824,37
360.0810445,0.067430116,0.877827877,0.029667021,972.7369552,0.045979749,5.911607657,7975.595378,0.121774602,6.273633665,0.840030857,0.992559993,0.255653549,0,7.411078824,57
360.0810445,0.067430116,0.877827877,0.029667021,972.7369552,0.045979749,5.911607657,7975.595378,0.121774602,6.273633665,0.840030857,0.992559993,0.255653549,0,7.411078824,38
419.6608974,0.1267538,0.999887166,0.457137412,104.3774447,0.428707537,11.60189179,9870.255836,0.538610957,9.70761274,0.560433472,0.998180954,0.929455065,0,9.925073828,78
419.6608974,0.1267538,0.999887166,0.457137412,104.3774447,0.428707537,11.60189179,9870.255836,0.538610957,9.70761274,0.560433472,0.998180954,0.929455065,0,9.925073828,41
419.6608974,0.1267538,0.999887166,0.457137412,104.3774447,0.428707537,11.60189179,9870.255836,0.538610957,9.70761274,0.560433472,0.998180954,0.929455065,0,9.925073828,42
195.7552174,0.143369893,0.579477163,0.008364828,667.9703798,0.040346708,2.093541854,6211.95397,1.47e-05,9.496070442,1.009219796,0.005059684,0.190525034,1,8.786813534,10
195.7552174,0.143369893,0.579477163,0.008364828,667.9703798,0.040346708,2.093541854,6211.95397,1.47e-05,9.496070442,1.009219796,0.005059684,0.190525034,1,8.786813534,30
63.00070713,0.182161842,0.739205452,0.093122605,364.8063436,0.80525405,1.099423137,4656.822276,0.024909515,9.765892115,0.65598192,0.979665595,0.170134524,0,3.557572127,39
63.00070713,0.182161842,0.739205452,0.093122605,364.8063436,0.80525405,1.099423137,4656.822276,0.024909515,9.765892115,0.65598192,0.979665595,0.170134524,0,3.557572127,24
63.00070713,0.182161842,0.739205452,0.093122605,364.8063436,0.80525405,1.099423137,4656.822276,0.024909515,9.765892115,0.65598192,0.979665595,0.170134524,0,3.557572127,81
63.00070713,0.182161842,0.739205452,0.093122605,364.8063436,0.80525405,1.099423137,4656.822276,0.024909515,9.765892115,0.65598192,0.979665595,0.170134524,0,3.557572127,63
71.4058796,0.156236528,0.2335113,0.015066759,100.9502457,0.577626898,1.683739781,8483.551121,0.049019788,9.671427456,4.115517995,0.855601399,0.620339798,0,3.427479888,58
71.4058796,0.156236528,0.2335113,0.015066759,100.9502457,0.577626898,1.683739781,8483.551121,0.049019788,9.671427456,4.115517995,0.855601399,0.620339798,0,3.427479888,69
71.4058796,0.156236528,0.2335113,0.015066759,100.9502457,0.577626898,1.683739781,8483.551121,0.049019788,9.671427456,4.115517995,0.855601399,0.620339798,0,3.427479888,20
71.4058796,0.156236528,0.2335113,0.015066759,100.9502457,0.577626898,1.683739781,8483.551121,0.049019788,9.671427456,4.115517995,0.855601399,0.620339798,0,3.427479888,3
73.91289223,0.124889341,0.910860145,0.098114083,810.582078,0.083478361,1.085695905,5497.45172,0.864058258,2.15884825,3.647766704,0.675563819,0.384531745,2,9.940505231,67
73.91289223,0.124889341,0.910860145,0.098114083,810.582078,0.083478361,1.085695905,5497.45172,0.864058258,2.15884825,3.647766704,0.675563819,0.384531745,2,9.940505231,2
73.91289223,0.124889341,0.910860145,0.098114083,810.582078,0.083478361,1.085695905,5497.45172,0.864058258,2.15884825,3.647766704,0.675563819,0.384531745,2,9.940505231,50
73.91289223,0.124889341,0.910860145,0.098114083,810.582078,0.083478361,1.085695905,5497.45172,0.864058258,2.15884825,3.647766704,0.675563819,0.384531745,2,9.940505231,51
73.91289223,0.124889341,0.910860145,0.098114083,810.582078,0.083478361,1.085695905,5497.45172,0.864058258,2.15884825,3.647766704,0.675563819,0.384531745,2,9.940505231,26
0.254555493,0.205254537,0.466819963,0.450077568,705.8470378,0.1051843,1.095492558,1508.039354,0.001225367,5.872851704,1.395993462,0.111203858,0.996253723,1,4.940486148,15
0.254555493,0.205254537,0.466819963,0.450077568,705.8470378,0.1051843,1.095492558,1508.039354,0.001225367,5.872851704,1.395993462,0.111203858,0.996253723,1,4.940486148,93
0.254555493,0.205254537,0.466819963,0.450077568,705.8470378,0.1051843,1.095492558,1508.039354,0.001225367,5.872851704,1.395993462,0.111203858,0.996253723,1,4.940486148,83
0.254555493,0.205254537,0.466819963,0.450077568,705.8470378,0.1051843,1.095492558,1508.039354,0.001225367,5.872851704,1.395993462,0.111203858,0.996253723,1,4.940486148,84
46.19658957,0.063922954,0.947127477,0.934859521,456.4963514,0.034989225,3.783469358,6403.727954,0.03712129,3.680895709,3.902592461,0.473565852,0.805001118,2,1.509897093,15
46.19658957,0.063922954,0.947127477,0.934859521,456.4963514,0.034989225,3.783469358,6403.727954,0.03712129,3.680895709,3.902592461,0.473565852,0.805001118,2,1.509897093,2
46.19658957,0.063922954,0.947127477,0.934859521,456.4963514,0.034989225,3.783469358,6403.727954,0.03712129,3.680895709,3.902592461,0.473565852,0.805001118,2,1.509897093,70
46.19658957,0.063922954,0.947127477,0.934859521,456.4963514,0.034989225,3.783469358,6403.727954,0.03712129,3.680895709,3.902592461,0.473565852,0.805001118,2,1.509897093,73
